2.81 2.91   13.287506    0.041667    0.565374   -0.856070    0.083333    0.370424    3.331149    0.125000    0.082139   -1.368877    0.166667    0.333729   -1.160024    0.208333    0.114275   -3.704489    0.250000    0.150680    1.525892
2.82 2.92   13.270574    0.041667    0.554528   -0.836227    0.083333    0.370230    3.324423    0.125000    0.074553   -1.341391    0.166667    0.346249   -1.159945    0.208333    0.114089   -3.711215    0.250000    0.154040    1.492503
2.83 2.93   13.253403    0.041667    0.558995   -0.831414    0.083333    0.391533    3.301375    0.125000    0.070053   -1.391351    0.166667    0.362811   -1.153116    0.208333    0.115602   -3.721654    0.250000    0.159777    1.449440
2.84 2.94   13.235988    0.041667    0.532366   -0.871936    0.083333    0.389531    3.405731    0.125000    0.065181   -1.210286    0.166667    0.369027   -1.149543    0.208333    0.106440   -3.803557    0.250000    0.159838    1.401860
2.85 2.95   13.218328    0.041667    0.531421   -0.922297    0.083333    0.418740    3.335516    0.125000    0.064134   -1.379537    0.166667    0.371180   -1.159394    0.208333    0.103448   -3.721841    0.250000    0.155654    1.302972
2.86 2.96   13.200420    0.041667    0.499151   -0.947613    0.083333    0.394084    3.394533    0.125000    0.048363   -1.367687    0.166667    0.361540   -1.147186    0.208333    0.117442   -3.837300    0.250000    0.160560    1.319691
2.87 2.97   13.182262    0.041667    0.462306   -0.955633    0.083333    0.361717    3.416606    0.125000    0.040903   -1.530464    0.166667    0.355995   -1.158985    0.208333    0.122232   -3.804555    0.250000    0.159758    1.226125
2.88 2.98   13.163851    0.041667    0.451962   -0.968927    0.083333    0.359437    3.402589    0.125000    0.045342   -1.569425    0.166667    0.362856   -1.183150    0.208333    0.118542   -3.909905    0.250000    0.157236    1.196098
2.89 2.99   13.145184    0.041667    0.459150   -0.954473    0.083333    0.373770    3.392049    0.125000    0.055501   -1.538498    0.166667    0.371869   -1.186107    0.208333    0.108668   -3.894016    0.250000    0.155784    1.193158
2.90 3.00   13.126261    0.041667    0.468912   -0.965446    0.083333    0.390218    3.350641    0.125000    0.073972   -1.537952    0.166667    0.379929   -1.179860    0.208333    0.107974   -4.000489    0.250000    0.157110    1.140327
2.91 3.01   13.107077    0.041667    0.479339   -0.963752    0.083333    0.376719    3.286729    0.125000    0.066355   -1.673993    0.166667    0.387787   -1.178159    0.208333    0.111629   -3.988617    0.250000    0.158641    1.100208
